805.312535,687.600066,702.896036,718.192007,733.487978,748.783948,764.079919,779.375890,794.671860,739.283828,739.166228,739.048628,738.931028,738.813428,736.074068,737.031090,737.988111,738.945133,732.913154,733.513695,734.114236,734.714778,733.267046,733.091013,732.914980,732.738947,732.562914,733.908941,733.735430,733.561919,733.388407,733.659403,733.767255,733.875107,733.982959,733.820442,733.766695,733.712948,733.659201,733.605454,733.761533,733.781828,733.802124,733.822419,734.196438,734.078157,733.959876,733.841595,738.819846,737.726940,736.634034,735.541127,734.448221,745.357349,743.554991,741.752634,739.950277,750.965335,749.900853,748.836371,747.771889,755.580426,754.606841,753.633255,752.659670,751.686084,755.536086,755.584142,755.632198,755.680253,751.845497,752.779037,753.712576,754.646115,749.514880,749.966603,750.418325,750.870048,751.321770,749.303721,749.351350,749.398979,749.446609,748.366936,748.594808,748.822680,749.050552,746.999565,747.296521,747.593478,747.890434,748.187391,745.237431,745.716384,746.195338,746.674292,742.063922,742.774003,743.484084,744.194164,737.706652,738.652018,739.597384,740.542749,741.488115,736.338654,736.708818,737.078982,737.449147,736.355498,736.291628,736.227758,736.163889,736.100019,736.691633,736.598248,736.504863,736.411478,736.702519,736.723497,736.744475,736.765453,734.369154,734.936960,735.504765,736.072570,736.640375,732.890305,733.277732,733.665158,734.052585,731.259754,731.597303,731.934851,732.272399,730.066451,730.309165,730.551879,730.794594,731.037308,729.128445,729.382952,729.637459,729.891966,726.522759,727.145948,727.769137,728.392326,720.353204,721.753428,723.153652,724.553876,725.954100,708.202210,711.583346,714.964481,718.345617,683.100596,688.865715,694.630833,700.395952,747.389919,731.492283,715.594646,699.697010,683.799373,796.681375,783.437344,770.193313,756.949281,791.525207,795.491701,799.458194,803.424688,775.580745,778.918068,782.255391,785.592715,788.930038,758.529022,763.173781,767.818539,772.463298,977.958635,921.630701,865.302767,808.974833,949.721802,961.402595,973.083389,984.764182,996.444976,820.899481,856.033202,891.166924,926.300645,729.470319,746.217397,762.964476,779.711554
787.201170,713.484971,725.485282,737.485594,749.485905,761.486216,773.486528,785.486839,761.426941,755.132826,748.838711,769.802623,768.895445,767.988267,767.081090,785.344432,779.995516,774.646601,801.002375,797.549833,794.097290,790.644747,801.711429,801.639485,801.567540,789.534174,792.955316,796.376459,799.797601,779.029869,782.372148,785.714427,789.056705,765.330770,769.850078,774.369387,750.569918,753.883401,757.196884,760.510367,747.864351,748.479951,749.095551,748.684028,748.316706,747.949383,747.582061,747.979019,748.231514,748.484008,744.532879,745.457399,746.381920,747.306440,747.500532,746.556279,745.612026,744.667773,749.759781,749.076519,748.393257,749.126307,749.497346,749.868385,750.239424,746.609303,747.453151,748.296998,747.470959,747.043841,746.616723,746.189606,746.856399,747.081591,747.306783,744.066882,744.811916,745.556950,746.301984,745.869350,745.295837,744.722325,744.148812,746.222263,746.182797,746.143331,739.916960,741.846261,743.775562,745.704863,732.252680,734.742248,737.231816,721.373042,724.027609,726.682177,729.336745,717.923317,718.946817,719.970317,716.506047,716.739123,716.972198,717.205274,722.511665,720.600787,718.689908,716.779030,727.372467,725.883363,724.394259,729.030119,728.914078,728.798037,728.681996,727.350597,727.950034,728.549470,728.892628,728.317986,727.743345,727.168703,731.878628,730.910658,729.942689,737.272782,735.917294,734.561806,733.206318,744.361385,742.105921,739.850456,737.594991,744.640962,744.894086,745.147210,745.441909,745.132110,744.822311,744.512512,751.106581,749.154926,747.203271,746.221934,748.053218,749.884501,751.715785,727.969091,733.966168,739.963245,699.690315,706.648840,713.607365,720.565890,771.378267,748.568464,725.758661,702.948858,947.476935,886.200026,824.923117,781.564261,848.044704,914.525146,981.005588,748.138567,753.189516,758.240465,742.392348,743.016048,743.639747,744.263447,741.620352,741.847984,742.075616,781.091780,770.003359,758.914938,747.826517,697.029723,723.776741,750.523759,777.270778,748.958142,725.603406,702.248669,841.701154,819.567560,797.433966,775.300372,752.363762,785.845209,819.326655,752.347722,745.377099,738.406476,731.435853,716.386601,728.705576,741.024550
890.698920,924.967666,919.619365,914.271063,908.922762,903.574460,898.226159,892.877858,919.875697,916.864473,913.853249,910.842024,945.361667,936.941383,928.521099,963.778395,960.671396,957.564398,954.457400,958.277093,960.162957,962.048820,963.934684,931.374965,940.259032,949.143098,902.752926,908.734862,914.716797,920.698732,891.295805,894.600009,897.904214,901.208418,888.252806,888.851817,889.450828,890.049840,879.633699,882.632803,885.631907,882.601131,880.901159,879.201188,877.501216,893.854494,890.419894,886.985294,883.550694,920.022187,911.515580,903.008973,920.221966,922.203819,924.185672,926.167526,926.116364,924.217771,922.319178,920.420586,927.488855,927.310428,927.132001,929.820026,929.220298,928.620570,928.020841,937.269857,935.066058,932.862259,930.658460,938.746224,938.504927,938.263629,938.022331,937.011603,937.690761,938.369919,929.216906,931.275181,933.333456,935.391731,919.515519,922.417703,925.319886,928.222070,913.070072,914.780283,916.490495,903.110735,905.495039,907.879342,910.263646,899.662716,900.628374,901.594033,902.559691,905.299017,903.289111,901.279205,909.537963,908.775329,908.012696,907.250063,909.816180,909.734529,909.652879,909.571228,916.893350,914.626321,912.359293,910.092265,931.765083,926.958973,922.152863,954.340546,949.138537,943.936528,938.734519,964.281342,961.495233,958.709125,955.923016,953.080946,957.367403,961.653860,917.807466,926.607143,935.406820,944.206497,943.747609,935.770018,927.792426,919.814835,939.173717,941.652631,944.131546,946.610461,983.755488,966.886187,950.016885,944.678779,960.739779,976.800778,992.861778,942.406794,941.805813,941.204832,940.603851,951.716752,948.569295,945.421839,942.807682,946.067436,949.327190,952.586944,929.754456,933.611252,937.468049,941.324846,925.453395,926.326483,927.199572,952.892721,945.232887,937.573053,929.913218,936.996510,941.797142,946.597774,951.398407,944.837818,941.766480,938.695143,935.623806,954.684810,951.836062,948.987315,921.535237,931.814568,942.093900,952.373231,930.700547,927.105903,923.511260,919.916616,918.218136,923.184163,928.150190,936.107642,930.001774,923.895905,917.790036,904.255622,914.124410,923.993198,933.861987,912.848029,908.643688,904.439346
1000.000000,735.770703,774.383007,812.995311,851.607616,890.219920,928.832224,967.444528,894.594707,882.371838,870.148969,857.926100,912.153659,907.910448,903.667238,899.424028,928.018294,923.897762,919.777230,915.656699,932.785401,931.800990,930.816579,929.832169,937.061309,935.934132,934.806955,933.679779,945.904052,943.439357,940.974661,938.509965,950.395670,949.442926,948.490182,947.537438,953.110779,952.452348,951.793917,951.135485,952.844735,953.077684,953.310632,953.543580,951.961251,952.190352,952.419453,952.648554,942.936342,945.898118,948.859894,926.304141,929.852266,933.400392,936.948518,930.129338,929.110706,928.092074,927.073443,942.074908,938.911919,935.748930,932.585941,943.473754,943.244480,943.015206,942.785932,944.272153,944.065936,943.859718,943.653501,938.557093,940.204991,941.852889,943.500787,940.930097,940.040788,939.151479,938.262170,944.782718,943.763707,942.744695,941.725683,945.290446,945.312346,945.334245,945.356145,936.515681,939.256726,941.997771,944.738816,941.298944,939.126836,936.954729,934.782622,944.234592,943.843227,943.451861,943.060495,941.565909,942.583884,943.601860,932.625553,934.676449,936.727344,938.778240,921.572912,924.457360,927.341808,930.226256,900.676244,906.194262,911.712279,917.230297,880.754334,885.920126,891.085917,896.251709,899.933235,894.161559,888.389883,882.618207,901.768046,901.825995,901.883943,901.941891,906.611973,905.184874,903.757776,902.330678,922.146666,917.704520,913.262374,908.820228,939.238608,934.790266,930.341925,925.893584,961.182411,955.207779,949.233147,943.258515,958.208749,960.605538,963.002328,965.399118,923.034336,934.029335,945.024334,956.019334,845.589838,868.549167,891.508497,577.984334,641.435675,704.887017,768.338358,877.525558,797.385888,717.246217,637.106546,929.178122,918.208265,907.238407,896.268550,886.731628,899.085355,911.439083,923.792811,922.501813,911.399131,900.296450,889.193768,930.054774,929.070311,928.085847,927.101383,938.863476,936.397574,933.931671,931.465769,956.150376,951.327580,946.504784,941.681988,949.635834,952.555521,955.475208,958.394894,956.797153,953.893946,950.990739,948.087532,937.034020,944.175070,951.316120,958.457170,942.540400,938.697978,934.855556
960.418476,770.294683,797.455225,824.615767,851.776308,878.936850,906.097392,933.257934,893.626235,883.163754,872.701272,862.238790,924.316394,916.643854,908.971315,901.298775,934.100496,931.654470,929.208445,926.762419,951.019332,946.789623,942.559914,938.330205,957.123673,955.597588,954.071502,952.545417,952.012148,953.290029,954.567910,955.845792,940.632494,943.477407,946.322321,949.167234,931.683066,933.920423,936.157780,938.395137,937.230306,935.843496,934.456686,933.069876,944.014876,942.318733,940.622591,938.926449,944.800302,944.603945,944.407589,944.211232,949.480859,948.310720,947.140580,945.970441,955.319447,953.859800,952.400153,950.940506,959.767992,958.655856,957.543719,956.431583,958.923151,959.134362,959.345572,959.556782,956.248481,956.917149,957.585816,958.254484,958.080719,957.622660,957.164600,956.706541,960.025987,959.539670,959.053353,958.567036,963.440522,962.586889,961.733255,960.879621,962.957069,963.077932,963.198796,963.319659,961.269791,961.691611,962.113430,962.535250,972.776862,969.900094,967.023327,964.146559,994.848485,989.330580,983.812674,978.294768,1000.000000,998.712121,997.424243,996.136364,999.320226,999.490169,999.660113,999.830056,997.481587,997.941247,998.400906,998.860566,979.542076,984.026953,988.511831,992.996709,938.110088,948.468085,958.826082,969.184079,916.103978,921.605506,927.107033,932.608560,924.193197,922.170893,920.148588,918.126283,952.700884,945.573963,938.447041,931.320119,929.030086,934.947785,940.865485,946.783185,903.343313,909.765006,916.186699,922.608392,947.966258,936.810521,925.654785,914.499049,969.515722,964.128356,958.740990,953.353624,969.861745,969.775239,969.688734,969.602228,931.311966,940.949411,950.586856,960.224301,913.200608,917.728447,922.256287,926.784127,913.471479,913.403761,913.336043,913.268326,892.786740,897.957924,903.129109,908.300294,935.610053,924.904225,914.198396,903.492568,933.998081,934.401074,934.804067,935.207060,953.928348,948.945781,943.963215,938.980648,960.519306,958.871567,957.223827,955.576088,927.651863,935.868724,944.085584,952.302445,952.212757,946.072534,939.932310,933.792086,979.126999,972.398438,965.669878,958.941318,984.879290,983.441218,982.003145,980.565072
1000.000000,854.614581,871.670971,888.727361,905.783751,922.840141,939.896531,956.952921,974.009311,991.065701,917.057529,917.459228,917.860927,918.262626,918.664325,910.886286,912.363688,913.841089,915.318490,916.795892,903.534806,905.187557,906.840308,908.493059,899.075386,899.706561,900.337736,900.968911,901.600086,896.284030,896.900445,897.516860,898.133275,898.749690,897.403384,897.065545,896.727706,896.389867,896.052028,900.465033,899.729664,898.994295,898.258927,905.034139,904.188992,903.343846,902.498699,901.653553,907.744543,907.153423,906.562303,905.971183,905.380063,908.136288,908.096085,908.055881,908.015678,907.975475,907.460341,907.639823,907.819305,907.998787,906.252462,906.478327,906.704192,906.930057,907.155922,905.222367,905.450112,905.677856,905.905601,906.133346,901.409350,902.301159,903.192967,904.084775,904.976584,895.895672,897.161763,898.427854,899.693945,891.176215,891.959902,892.743590,893.527277,894.310965,889.712812,890.031406,890.349999,890.668592,890.987185,885.887573,886.768680,887.649786,888.530892,889.411999,883.408946,883.913220,884.417494,884.921768,880.159715,880.761370,881.363024,881.964679,882.566334,876.261157,877.122943,877.984730,878.846516,879.708303,874.420075,874.801784,875.183492,875.565201,875.946910,869.585416,870.734954,871.884492,873.034031,874.183569,859.935308,862.252923,864.570538,866.888153,841.059679,844.705886,848.352093,851.998301,855.644508,819.132173,824.032094,828.932015,833.831935,838.731856,479.454065,561.885937,644.317809,726.749681,809.181552,434.497463,431.905394,429.313326,426.721257,815.213702,733.298323,651.382945,569.467566,487.552188,842.381839,838.851570,835.321301,831.791032,828.260763,842.024429,842.435323,842.846217,843.257110,843.668004,849.600188,847.594913,845.589638,843.584363,834.045217,837.746741,841.448265,845.149789,848.851313,841.346673,839.618355,837.890036,836.161717,834.433399,853.718198,850.903382,848.088567,845.273751,842.458935,859.320405,858.309940,857.299476,856.289011,668.458535,709.117900,749.777266,790.436631,831.095996,821.721507,787.049360,752.377214,717.705067,683.032921,859.362080,852.818044,846.274009,839.729973,833.185938,847.804757,851.551045,855.297332,859.043620
888.453044,873.052141,874.811019,876.569896,878.328773,880.087651,881.846528,883.605406,885.364283,887.123161,876.043935,876.870240,877.696545,878.522850,879.349155,867.217895,869.129271,871.040647,872.952023,874.863399,860.670423,862.002511,863.334598,864.666685,865.998772,854.503504,855.796087,857.088669,858.381252,859.673834,849.234369,850.315075,851.395780,852.476486,853.557192,842.881645,844.263709,845.645772,847.027836,848.409900,843.464769,843.013017,842.561265,842.109513,846.179727,845.703996,845.228266,844.752535,844.276804,848.007819,847.625364,847.242909,846.860455,846.478000,849.244082,848.990078,848.736075,848.482071,848.228067,847.993727,848.296604,848.599480,848.902356,849.205232,844.117988,844.988162,845.858336,846.728511,847.598685,838.244078,839.530313,840.816547,842.102782,843.389016,828.542852,830.714234,832.885617,835.056999,837.228382,826.269963,826.390221,826.510478,826.630735,826.151015,826.151963,826.152912,826.153860,826.154809,832.464223,831.116075,829.767928,828.419780,827.071632,833.733692,833.513034,833.292376,833.071718,832.851060,834.578313,834.403803,834.229292,834.054781,833.880271,832.638924,833.105908,833.572892,834.039876,834.506860,832.424215,832.412950,832.401685,832.390420,832.379155,834.893264,834.288979,833.684694,833.080409,832.476124,839.561270,838.502956,837.444642,836.386328,845.878383,844.773405,843.668426,842.563448,841.458470,846.243544,846.177422,846.111299,846.045177,845.979054,839.398737,840.893950,842.389162,843.884375,845.379587,822.596963,826.263248,829.929534,833.595819,837.262104,804.060001,807.979600,811.899199,815.818798,819.738396,810.699703,808.627686,806.555669,804.483652,802.411635,855.218056,844.686460,834.154865,823.623270,813.091674,778.576930,799.922312,821.267693,842.613075,679.868905,696.236995,712.605085,728.973175,745.341265,684.359283,683.325914,682.292545,681.259176,680.225807,703.904630,699.697439,695.490249,691.283058,687.075868,768.449465,754.318709,740.187953,726.057196,711.926440,976.266210,929.928811,883.591412,837.254013,790.916614,853.825981,888.269284,922.712587,957.155891,991.599194,820.066437,822.957652,825.848868,828.740083,831.631299,805.997910,808.968532,811.939153,814.909775
958.331596,936.196550,939.431184,942.665818,945.900453,949.135087,952.369721,955.604355,939.508308,941.138834,942.769359,944.399884,932.480638,934.317696,936.154755,937.991813,928.090172,929.187286,930.284401,931.381515,926.034860,926.519677,927.004494,927.489311,924.950745,925.209799,925.468853,925.727907,926.145527,925.755113,925.364699,924.974285,929.546904,928.579412,927.611920,926.644428,929.886354,929.969573,930.052791,930.136009,929.946540,929.908632,929.870724,929.832815,929.368978,929.567516,929.766055,929.964593,928.206379,928.538990,928.871601,926.783065,927.067606,927.352147,927.636688,926.454566,926.539022,926.623478,926.707934,926.895642,926.775657,926.655672,926.535687,927.104590,927.053379,927.002168,926.950956,924.417034,925.169663,925.922292,926.674921,924.737958,924.575043,924.412128,924.249213,925.926592,925.599740,925.272887,924.946035,930.979857,929.520528,928.061200,926.601871,937.772073,935.951220,934.130367,932.309514,942.277392,941.236391,940.195391,939.154390,946.334114,945.275147,944.216179,943.157212,948.554540,948.104062,947.653585,947.203107,946.695819,947.457847,948.219876,939.694287,941.309129,942.923971,944.538813,937.075251,937.747113,938.418974,939.090836,938.428351,938.043934,937.659517,937.275099,938.416939,938.440736,938.464533,938.488329,933.023247,934.532836,936.042425,937.552013,924.780504,926.989534,929.198564,931.407593,912.095249,915.534038,918.972828,922.411617,899.356719,902.652346,905.947972,909.243598,884.384817,888.389023,892.393229,896.397436,869.058465,873.043039,877.027612,881.012186,881.897050,876.794634,871.692219,866.589804,917.521253,907.115195,896.709137,886.303079,952.692238,943.925294,935.158350,999.419309,989.547566,979.675822,969.804079,890.856357,919.697423,948.538490,977.379556,919.994573,911.063692,902.132811,893.201930,924.579142,923.846313,923.113484,922.380656,920.570186,921.760513,922.950840,924.141167,961.709476,949.728007,937.746538,925.765069,915.855481,930.966045,946.076608,961.187172,851.465739,868.482850,885.499960,902.517070,873.346867,863.386455,853.426044,843.465632,895.799359,890.852386,885.905412,880.958439,908.230315,905.421099,902.611884,899.802669,929.706976,923.337607,916.968238
1000.000000,813.884227,829.519969,845.155712,860.791454,876.427197,892.062939,907.698682,923.334424,938.970167,954.605909,970.241651,985.877394,903.899267,903.147867,902.396467,901.645067,900.893668,900.142268,899.390868,906.497345,906.062421,905.627498,905.192574,904.757651,904.322728,914.809454,913.526068,912.242682,910.959295,909.675909,908.392523,907.109137,913.211644,913.534991,913.858338,914.181685,914.505032,914.828379,912.833180,912.855669,912.878158,912.900647,912.923136,912.945625,912.968114,916.149162,915.557221,914.965279,914.373337,913.781395,913.189454,905.672585,907.481970,909.291355,911.100740,912.910125,914.719510,916.528895,895.208160,896.978245,898.748330,900.518415,902.288501,904.058586,887.715297,888.693385,889.671473,890.649561,891.627649,892.605737,894.397310,893.282668,892.168026,891.053384,889.938742,888.824101,887.709459,890.346344,891.042468,891.738592,892.434716,893.130840,893.826964,882.973165,884.075401,885.177637,886.279874,887.382110,888.484346,889.586583,883.399239,883.300819,883.202398,883.103978,883.005557,882.907137,888.868805,888.000982,887.133160,886.265338,885.397516,884.529693,883.661871,900.028990,898.097791,896.166592,894.235394,892.304195,890.372996,912.965005,911.098333,909.231661,907.364989,905.498317,903.631645,901.764973,922.502676,920.901514,919.300351,917.699189,916.098027,914.496865,930.249465,929.196422,928.143379,927.090335,926.037292,924.984249,923.931206,938.498134,937.074491,935.650849,934.227207,932.803565,931.379923,950.976728,949.106472,947.236216,945.365959,943.495703,941.625446,954.809187,954.360288,953.911388,953.462488,953.013589,952.564689,952.115790,965.784163,963.909431,962.034700,960.159968,958.285236,956.410504,965.233166,965.503427,965.773687,966.043948,966.314208,966.584469,966.854730,963.259587,963.595709,963.931830,964.267952,964.604074,964.940195,916.252885,923.803995,931.355105,938.906215,946.457325,954.008434,961.559544,824.351358,840.285864,856.220369,872.154874,888.089380,904.023885,740.590354,752.221193,763.852031,775.482870,787.113708,798.744547,810.375386,657.046558,671.360037,685.673516,699.986996,714.300475,728.613955,714.644210,702.889884,691.135558,679.381232,667.626906,655.872580
979.816828,867.832400,880.621707,893.411015,906.200323,918.989631,931.778939,944.568247,957.357555,970.146863,906.878366,909.155288,911.432211,913.709134,915.986057,924.252270,920.278760,916.305250,912.331741,908.358231,934.989037,932.874566,930.760095,928.645624,926.531153,941.795809,940.442734,939.089658,937.736583,936.383507,941.597146,941.844040,942.090935,942.337830,942.584725,935.218768,936.758808,938.298849,939.838889,941.378929,925.706567,927.807185,929.907803,932.008420,918.332986,919.446722,920.560457,921.674192,922.787927,918.033810,918.074707,918.115604,918.156500,918.197397,919.346359,919.055055,918.763751,918.472447,918.181142,913.347634,914.728993,916.110352,917.491711,918.873070,908.464490,909.452917,910.441343,911.429770,912.418196,902.914573,904.106528,905.298484,906.490439,907.682395,907.516314,906.171506,904.826698,903.481890,902.137083,918.599320,916.060936,913.522552,910.984169,922.900124,922.507556,922.114987,921.722418,921.329850,924.188845,923.919784,923.650722,923.381660,923.112598,934.033877,931.886851,929.739826,927.592800,925.445774,949.036064,945.809809,942.583555,939.357300,936.131045,953.093589,952.481804,951.870019,951.258234,950.646449,955.068099,954.679239,954.290380,953.901520,953.512661,959.206740,958.255865,957.304989,956.354113,955.403238,969.319288,966.953637,964.587985,962.222333,964.972950,966.326963,967.680976,969.034990,970.389003,906.370130,918.805403,931.240675,943.675947,956.111220,750.069983,783.693702,817.317421,850.941139,884.564858,718.833230,723.626794,728.420358,733.213923,738.007487,917.014504,870.908196,824.801888,778.695580,732.589272,951.291958,949.031630,946.771301,944.510972,942.250644,975.675461,970.087992,964.500524,958.913055,953.325586,936.402121,947.377618,958.353114,969.328611,999.632487,984.564455,969.496423,954.428391,939.360359,967.829252,974.628225,981.427197,988.226170,995.025142,941.362532,946.888149,952.413767,957.939384,963.465001,941.141635,940.860521,940.579406,940.298292,940.017178,967.760632,961.688671,955.616710,949.544749,943.472787,948.394319,953.690469,958.986618,964.282768,969.578917,961.761344,957.703664,953.645984,949.588304,945.530624,963.692898,963.977010,964.261122,964.545234
